Datetime,Temperature,Precipitation Total,Wind Gust,Wind Speed,Cloud Cover Total,Sunshine Duration
,°C,mm,km/h,km/h,%,min
2023-07-31T10:00:00,21.970245,0,36,11.592894,43,33.939392
2023-07-31T11:00:00,23.180244,0,37.079998,12.096214,58,24.848484
2023-07-31T12:00:00,24.100245,0,37.44,13.044722,41,35.151512
2023-07-31T13:00:00,25.140245,0,37.8,12.783802,30.000002,41.81818
2023-07-31T14:00:00,25.330246,0,37.44,11.435313,29.400002,42.181816
2023-07-31T15:00:00,25.120245,0,36.719997,11.119281,28.500002,42.727272
2023-07-31T16:00:00,25.020245,0,35.64,11.726277,27.900002,43.090904
2023-07-31T17:00:00,24.830246,0,33.48,10.308831,29,42.424244
2023-07-31T18:00:00,24.050245,0,28.8,7.754637,49,30.303032
2023-07-31T19:00:00,22.010244,0,19.44,6.1305785,91,4.8484864
2023-07-31T20:00:00,21.430244,0,18.72,8.373386,100,0
2023-07-31T21:00:00,20.680244,0,19.44,7.0911775,95,0
2023-07-31T22:00:00,20.900246,0,24.48,9.726664,92,0
2023-07-31T23:00:00,20.620245,0.2,23.4,9,100,0
2023-08-01T00:00:00,21.140245,0,27,8.217153,97,0
2023-08-01T01:00:00,21.450245,0,33.48,8.587338,96,0
2023-08-01T02:00:00,21.380245,0,39.6,12.682018,93,0
2023-08-01T03:00:00,21.030245,0,42.12,13.392774,78,0
2023-08-01T04:00:00,20.440245,0,43.56,14.77755,97,0
2023-08-01T05:00:00,19.570246,0.5,49.32,15.349684,98,0.557913
2023-08-01T06:00:00,17.890245,0.9,56.16,16.831684,98,0.6060612
2023-08-01T07:00:00,16.590246,1.9,50.039997,18.668005,100,0
2023-08-01T08:00:00,16.670246,2.7,50.399998,20.018072,96,1.8181801
2023-08-01T09:00:00,17.880245,1.6,48.96,19.734436,86,7.878789
2023-08-01T10:00:00,18.450245,1.3,44.639996,15.277749,79,12.121214
2023-08-01T11:00:00,18.870245,1,42.839996,17.10284,57,25.454548
2023-08-01T12:00:00,19.840246,1.2,42.48,18.455048,31,41.21212
2023-08-01T13:00:00,20.450245,0.3,49.32,18.806337,49,30.303032
2023-08-01T14:00:00,20.890245,0,57.239998,17.81909,46,32.121212
2023-08-01T15:00:00,21.170246,0,50.399998,12.245294,36,38.181816
2023-08-01T16:00:00,21.220245,0.1,39.96,13.797913,33,39.999996
2023-08-01T17:00:00,21.140245,0,39.239998,13.207634,36,38.181816
2023-08-01T18:00:00,20.460245,0,32.760002,12.303366,40,35.757576
2023-08-01T19:00:00,19.050245,0,28.08,9.693296,42,34.545456
2023-08-01T20:00:00,17.920246,0,22.68,7.7043357,39,4.20202
2023-08-01T21:00:00,16.540245,0,20.16,8.373386,30.000002,0
2023-08-01T22:00:00,16.110247,0,19.8,8.699793,62,0
2023-08-01T23:00:00,15.550245,0,19.44,6.638072,30,0
2023-08-02T00:00:00,15.580245,0,18.72,6.5693827,98,0
2023-08-02T01:00:00,15.180245,0,17.64,7.9526596,92,0
2023-08-02T02:00:00,15.920245,0,18,7.771331,98,0
2023-08-02T03:00:00,16.160246,0.4,19.08,8.654986,100,0
2023-08-02T04:00:00,16.270247,0.5,19.08,7.42159,100,0
2023-08-02T05:00:00,16.170246,0.3,23.039999,8.209263,100,0
2023-08-02T06:00:00,16.590246,0.6,31.319998,10.390226,100,0
2023-08-02T07:00:00,17.250246,0.8,30.599998,10.8955765,100,0
2023-08-02T08:00:00,19.030245,0.3,34.92,12.324414,97,1.2121224
2023-08-02T09:00:00,21.510244,0,38.88,13.450708,47,31.51515
2023-08-02T10:00:00,23.900246,0,49.32,28.954834,90,5.454544
2023-08-02T11:00:00,25.760244,0,68.03999,29.96662,81,10.909091
2023-08-02T12:00:00,26.970245,0,71.28,28.00837,80,11.515152
2023-08-02T13:00:00,27.540245,0,70.56,24.985659,70,17.575756
2023-08-02T14:00:00,27.630245,0,61.56,27.288855,61,23.030302
2023-08-02T15:00:00,27.620245,0,52.92,26.758923,67,19.393942
2023-08-02T16:00:00,26.090246,0.4,53.28,22.38378,76,13.939394
2023-08-02T17:00:00,24.320246,0.3,69.479996,22.870626,68,18.78788
2023-08-02T18:00:00,22.510244,0.5,67.67999,21.26744,86,7.878789
2023-08-02T19:00:00,21.750246,0.4,71.28,22.553936,28,43.0303
2023-08-02T20:00:00,20.780245,0.2,52.92,23.565567,24,4.2045455
2023-08-02T21:00:00,20.120245,0,53.28,22.35481,36,0
2023-08-02T22:00:00,19.360245,0,51.48,21.900904,25,0
2023-08-02T23:00:00,19.220245,0,51.12,20.523157,54,0
2023-08-03T00:00:00,19.190245,0,51.48,20.808498,57,0
2023-08-03T01:00:00,18.850245,0,52.199997,23.090569,64,0
2023-08-03T02:00:00,18.510244,0,54,24.57511,43,0
2023-08-03T03:00:00,18.150246,0,54,22.97522,38,0
2023-08-03T04:00:00,17.870245,0,52.199997,20.466246,34,0
2023-08-03T05:00:00,17.870245,0,50.039997,19.373219,42,30.342424
2023-08-03T06:00:00,18.360245,0,49.32,17.339897,60,23.636362
2023-08-03T07:00:00,19.020245,0,49.68,19.734436,63,21.818182
2023-08-03T08:00:00,19.740246,0,53.28,23.565569,38,36.969692
2023-08-03T09:00:00,20.400246,0,65.520004,22.553936,32,40.606064
2023-08-03T10:00:00,21.160246,0,66.96,23.773632,91,4.8484864
2023-08-03T11:00:00,21.510244,0,65.159996,21.924562,63,21.818182
2023-08-03T12:00:00,22.140245,0,60.839996,25.600533,55,26.666664
2023-08-03T13:00:00,22.600245,0,52.199997,23.132626,39,36.36364
2023-08-03T14:00:00,23.210245,0,51.839996,19.93048,46,32.121212
2023-08-03T15:00:00,23.160246,0,55.8,17.651016,41,35.151512
2023-08-03T16:00:00,23.030245,0,48.239998,15.546833,39,36.36364
2023-08-03T17:00:00,22.130245,0,38.16,12.620554,34,39.39394
2023-08-03T18:00:00,20.990246,0,31.68,6.87779,28,43.0303
2023-08-03T19:00:00,18.730246,0,16.919998,4.6800003,19,48.484848
2023-08-03T20:00:00,19.020245,0,12.599999,3.2399998,12,3.6616163
2023-08-03T21:00:00,16.960245,0,10.799999,3.6179552,13,0
2023-08-03T22:00:00,15.480246,0,11.879999,3.319036,69,0
2023-08-03T23:00:00,15.200245,0,12.599999,3.6,45,0
2023-08-04T00:00:00,15.160245,0,13.32,2.5455842,47,0
2023-08-04T01:00:00,15.790245,0,14.4,3.4152596,65,0
2023-08-04T02:00:00,15.720245,0,15.119999,4.5536795,68,0
2023-08-04T03:00:00,16.030245,0,14.4,3.9763298,76,0
2023-08-04T04:00:00,16.070246,0,12.24,3.8773184,95,0
2023-08-04T05:00:00,16.120245,0,10.799999,2.968636,94,2.5959592
2023-08-04T06:00:00,16.270247,0,11.159999,2.7416782,100,0
2023-08-04T07:00:00,16.740246,0.5,13.32,2.2768397,99,0
2023-08-04T08:00:00,17.340246,0.6,12.24,2.52,98,0.6060612
2023-08-04T09:00:00,18.230246,0.2,18.359999,3.0547013,64,21.212122
2023-08-04T10:00:00,18.560246,0.1,20.16,4.32,100,0
2023-08-04T11:00:00,19.180244,0,20.519999,3.8773184,99,0
2023-08-04T12:00:00,19.690245,0,21.599998,3.096837,100,0
2023-08-04T13:00:00,19.580246,0.7,23.039999,4.8433046,100,0
2023-08-04T14:00:00,19.500246,0.5,29.519999,8.209263,94,3.0303025
2023-08-04T15:00:00,19.060246,0,38.519997,10.495713,97,1.2121224
2023-08-04T16:00:00,18.790245,0.1,39.6,10.028439,91,4.8484864
2023-08-04T17:00:00,18.530245,0.2,33.839996,9.028754,57,25.454548
2023-08-04T18:00:00,18.010244,0.1,27,6.6087217,71,16.969696
2023-08-04T19:00:00,17.190245,0.3,19.08,4.829907,65,20.60606
2023-08-04T20:00:00,16.780245,0,13.32,3.8268526,57,1.1101011
2023-08-04T21:00:00,16.450245,0,11.5199995,4.452954,30,0
2023-08-04T22:00:00,15.380245,0.1,11.5199995,5.0911684,57,0
2023-08-04T23:00:00,14.830245,0,11.159999,5.506941,64,0
2023-08-05T00:00:00,14.670245,0,9.72,4.5536795,73,0
2023-08-05T01:00:00,14.3102455,0,9,4.452954,84,0
2023-08-05T02:00:00,14.190246,0,10.08,5.0911684,74,0
2023-08-05T03:00:00,13.850245,0,10.440001,5.2416787,69,0
2023-08-05T04:00:00,14.050245,0,11.159999,4.452954,60,0
2023-08-05T05:00:00,13.940246,0,10.440001,3.671294,51,24.28283
2023-08-05T06:00:00,14.790245,0,12.959999,4.379589,37,37.57576
2023-08-05T07:00:00,16.240246,0,14.04,4.0249224,54,27.272726
2023-08-05T08:00:00,17.270245,0,17.28,4.68,52,28.48485
2023-08-05T09:00:00,18.590246,0,18.72,5.3999996,37,37.57576
2023-08-05T10:00:00,19.880245,0.1,19.44,5.634891,58,24.848484
2023-08-05T11:00:00,20.610245,0.1,20.16,6.6087217,39,36.36364
2023-08-05T12:00:00,21.400246,0,22.319998,8.39657,40,35.757576
2023-08-05T13:00:00,21.960245,0,25.56,11.043261,46,32.121212
2023-08-05T14:00:00,22.370245,0,29.16,9.339208,33,39.999996
2023-08-05T15:00:00,22.560246,0,29.16,9.1641035,22,46.666668
2023-08-05T16:00:00,22.120245,0,29.16,11.753877,38,36.969692
2023-08-05T17:00:00,21.460245,0,29.88,10.308831,67,19.393942
2023-08-05T18:00:00,20.200245,0,28.44,10.853866,75,14.545455
2023-08-05T19:00:00,19.160246,0,26.64,11.609651,59,24.242424
2023-08-05T20:00:00,18.220245,0.2,27.72,11.525623,59,0.43771043
2023-08-05T21:00:00,17.900246,0,26.64,9.83268,68,0
2023-08-05T22:00:00,16.550245,0,28.08,9,56,0
2023-08-05T23:00:00,16.690245,0,29.88,11.480557,57,0
2023-08-06T00:00:00,16.780245,0,32.399998,12.819235,42,0
2023-08-06T01:00:00,16.360247,0,36,13.493999,32,0
2023-08-06T02:00:00,16.060246,0,40.68,15.778516,42,0
2023-08-06T03:00:00,15.430245,0,40.32,17.709658,75,0
2023-08-06T04:00:00,14.570246,0.2,43.56,18.837322,76,0
2023-08-06T05:00:00,,0.8,50.399998,20.447239,81,8.866667
2023-08-06T06:00:00,,0.8,52.199997,21.900904,77,13.333332
2023-08-06T07:00:00,,0.6,50.399998,21.900904,88,6.666666
2023-08-06T08:00:00,,0.4,50.399998,23.263912,94,3.0303025
2023-08-06T09:00:00,,0.4,52.199997,22.73707,100,0
2023-08-06T10:00:00,,0.6,52.92,20.63023,95,2.4242413
2023-08-06T11:00:00,,0.9,50.399998,21.09305,96,1.8181801
2023-08-06T12:00:00,,0.5,46.8,21.129885,99,0
2023-08-06T13:00:00,,0.3,51.12,20.037485,91,4.8484864
2023-08-06T14:00:00,,0.2,58.679996,20.275385,78,12.727271
2023-08-06T15:00:00,,0.1,61.56,20.833395,71,16.969696
2023-08-06T16:00:00,,0.4,60.120003,19.70815,45,32.727272
2023-08-06T17:00:00,,0.2,50.039997,17.731598,30,41.81818
2023-08-06T18:00:00,,0,39.96,15.124284,41,35.151512
2023-08-06T19:00:00,,0,35.28,12.429127,34,39.142258
2023-08-06T20:00:00,,0,30.239998,10.30883,29,0
2023-08-06T21:00:00,,0,25.919998,10.1887,31,0
2023-08-06T22:00:00,,0,25.199999,9.511088,53,0
2023-08-06T23:00:00,,0,26.28,10.009036,47,0
2023-08-07T00:00:00,,0,26.28,10.233123,56,0
2023-08-07T01:00:00,,0,24.84,9.885262,45,0
2023-08-07T02:00:00,,0,23.759998,9.585739,39,0
2023-08-07T03:00:00,,0,21.96,8.435069,45,0
2023-08-07T04:00:00,12.460245,0,19.8,8.404285,57,0
2023-08-07T05:00:00,12.410245,0.1,19.08,8.913181,82,8.14798
2023-08-07T06:00:00,12.920245,0.2,20.880001,9.449572,70,17.575756
2023-08-07T07:00:00,13.650246,0,30.599998,11.298495,45,32.727272
2023-08-07T08:00:00,14.230246,0,36.719997,11.27553,64,21.212122
2023-08-07T09:00:00,15.430245,0,35.64,12.0694,39,36.36364
2023-08-07T10:00:00,16.520247,0,37.44,10.823973,58,24.848484
2023-08-07T11:00:00,17.270245,0.2,37.079998,11.966953,37,37.57576
2023-08-07T12:00:00,18.280245,0.1,37.079998,12.6462,53,27.878788
2023-08-07T13:00:00,18.480246,0,34.92,12.605142,55,26.666664
2023-08-07T14:00:00,18.920246,0,34.56,13.004921,44,33.333336
2023-08-07T15:00:00,19.030245,0,34.2,12.261158,31,41.21212
2023-08-07T16:00:00,19.150246,0,31.68,11.5199995,37,37.57576
2023-08-07T17:00:00,19.370245,0,28.44,10.805999,47,31.51515
2023-08-07T18:00:00,18.240246,0,24.84,6.638072,42,34.545456
2023-08-07T19:00:00,15.170245,0,15.84,5.6002855,35,37.559593
2023-08-07T20:00:00,14.100245,0,11.5199995,6.379216,30,0
2023-08-07T21:00:00,12.690246,0,11.879999,6.28713,24.300001,0
2023-08-07T22:00:00,11.720245,0,11.879999,6.193674,47,0
2023-08-07T23:00:00,11.850245,0,11.5199995,5.0911684,74,0
2023-08-08T00:00:00,11.450245,0,11.5199995,5.0528407,63,0
2023-08-08T01:00:00,11.320246,0,11.879999,4.32,12,0
2023-08-08T02:00:00,10.400246,0,11.159999,5.0528407,9,0
2023-08-08T03:00:00,9.700245,0,11.159999,5.0528407,15,0
2023-08-08T04:00:00,9.080245,0,11.5199995,5.0528407,17,0
2023-08-08T05:00:00,10.100245,0,11.159999,5.506941,34,30.300505
2023-08-08T06:00:00,12.520246,0,13.679999,6.489992,57,25.454548
2023-08-08T07:00:00,14.690246,0,16.919998,6.5693827,80,11.515152
2023-08-08T08:00:00,17.050245,0,18.72,7.24486,80,11.515152
2023-08-08T09:00:00,19.070246,0,21.96,8.913181,77,13.333332
2023-08-08T10:00:00,20.250246,0,24.84,9.290511,64,21.212122
2023-08-08T11:00:00,21.370245,0,26.28,10.163227,58,24.848484
2023-08-08T12:00:00,21.650246,0,27,10.661107,70,17.575756
2023-08-08T13:00:00,22.080246,0,28.08,10.390226,46,32.121212
2023-08-08T14:00:00,22.420246,0,27.72,10.041354,19,48.484848
2023-08-08T15:00:00,22.490246,0,27,9.605998,41,35.151512
2023-08-08T16:00:00,22.690245,0,26.28,8.905908,47,31.51515
2023-08-08T17:00:00,22.320246,0,24.119999,7.69592,55,26.666664
2023-08-08T18:00:00,20.710245,0,19.08,3.8939953,57,25.454548
2023-08-08T19:00:00,18.550245,0,12.24,5.3517847,31,38.85387
2023-08-08T20:00:00,16.620245,0,11.5199995,5.4119864,30.000002,0
2023-08-08T21:00:00,16.400246,0,11.879999,4.73506,71,0
2023-08-08T22:00:00,16.510246,0,11.879999,5.4833565,99,0
2023-08-08T23:00:00,16.370245,0,11.879999,4.73506,100,0
2023-08-09T00:00:00,16.030245,0,11.879999,4.32,97,0
2023-08-09T01:00:00,15.290245,0,11.879999,3.9763298,97,0
2023-08-09T02:00:00,15.300245,0,11.879999,4.3349743,64,0
2023-08-09T03:00:00,15.170245,0,13.32,5.0911684,81,0
2023-08-09T04:00:00,15.520246,0,14.4,7.2805495,62,0
2023-08-09T05:00:00,15.790245,0,14.759999,7.42159,75,10.868687
2023-08-09T06:00:00,16.590246,0,16.919998,7.5170207,90,5.454544
2023-08-09T07:00:00,17.360245,0,18,7.729527,82,10.30303
2023-08-09T08:00:00,18.310246,0,18,8.435069,91,4.8484864
2023-08-09T09:00:00,19.690245,0,18.72,8.942214,77,13.333332
2023-08-09T10:00:00,21.200245,0,21.24,8.14587,71,16.969696
2023-08-09T11:00:00,22.740246,0,28.44,10.805998,53,27.878788
2023-08-09T12:00:00,23.220245,0,30.239998,13.1041975,49,30.303032
2023-08-09T13:00:00,23.540245,0,30.239998,14.764389,100,0
2023-08-09T14:00:00,23.930244,0,32.399998,13.627795,76,13.939394
2023-08-09T15:00:00,23.950245,0,34.2,12.303366,70,17.575756
2023-08-09T16:00:00,23.380245,0,32.399998,13.089354,65,20.60606
2023-08-09T17:00:00,22.830246,0,29.88,10.195057,48,30.90909
2023-08-09T18:00:00,21.970245,0,22.68,5.634891,37,37.57576
2023-08-09T19:00:00,20.420246,0,14.04,5.937272,31,37.70909
2023-08-09T20:00:00,19.370245,0,11.5199995,4.510787,21,0
2023-08-09T21:00:00,16.480246,0,8.64,2.5455842,27,0
2023-08-09T22:00:00,14.990245,0,8.28,2.4149535,14,0
2023-08-09T23:00:00,14.550245,0,7.5599995,2.1897945,16,0
2023-08-10T00:00:00,14.910245,0,7.2,2.16,16,0
2023-08-10T01:00:00,14.970245,0,5.3999996,2.52,23,0
2023-08-10T02:00:00,14.380245,0,6.8399997,2.5455842,27,0
2023-08-10T03:00:00,13.890245,0,8.28,2.968636,24,0
2023-08-10T04:00:00,13.530245,0,8.64,2.6208394,17,0
2023-08-10T05:00:00,13.910245,0,9,1.609969,10,39.091076
2023-08-10T06:00:00,16.500246,0,10.799999,2.9024127,8,55.151512
2023-08-10T07:00:00,19.190245,0,10.08,2.0991426,10,53.939396
2023-08-10T08:00:00,21.260244,0,12.24,2.8799999,6,56.363636
2023-08-10T09:00:00,22.970245,0,15.84,4.0249224,1,59.393936
2023-08-10T10:00:00,24.680244,0,17.64,5.771239,0.3,59.81818
2023-08-10T11:00:00,25.850245,0,17.64,3.6,2.4,58.545456
2023-08-10T12:00:00,27.120245,0,17.28,0.5091169,7.2000003,55.636364
2023-08-10T13:00:00,28.020245,0,18,2.8799999,18,49.090908
2023-08-10T14:00:00,28.370245,0,18.359999,5.634891,11,53.333332
2023-08-10T15:00:00,28.430244,0,18.72,7.9932966,14.400001,51.272728
2023-08-10T16:00:00,28.250246,0,18.72,8.4963045,25.500002,44.545456
2023-08-10T17:00:00,27.120245,0,18,7.5685663,26.1,44.18182
2023-08-10T18:00:00,25.180244,0,16.919998,6.489992,23.1,46
2023-08-10T19:00:00,22.740246,0,16.56,7.2805495,1.5,52.443184
2023-08-10T20:00:00,20.700245,0,14.04,8.427383,1,0
2023-08-10T21:00:00,19.050245,0,12.959999,8.534353,0,0
2023-08-10T22:00:00,18.240246,0,12.599999,5.95906,1.2,0
2023-08-10T23:00:00,17.990246,0,10.440001,3.8939953,0,0
2023-08-11T00:00:00,16.260246,0,8.64,3.219938,0,0
2023-08-11T01:00:00,14.520246,0,9,1.835647,0,0
2023-08-11T02:00:00,14.270246,0,9.36,2.0991426,3,0
2023-08-11T03:00:00,14.080245,0,9,2.3051248,0,0
2023-08-11T04:00:00,14.080245,0,8.64,2.0364676,0,0
2023-08-11T05:00:00,14.910245,0,8.64,2.3051248,0,42.133335
2023-08-11T06:00:00,18.000246,0,11.159999,4.198285,0,60
2023-08-11T07:00:00,20.780245,0,12.24,2.8116899,0,60
2023-08-11T08:00:00,23.300245,0,12.24,2.5455842,0,60
2023-08-11T09:00:00,25.550245,0,12.959999,1.9386592,0,60
2023-08-11T10:00:00,27.560246,0,13.679999,1.08,0,60
2023-08-11T11:00:00,29.040245,0,14.4,0.35999998,0,60
2023-08-11T12:00:00,30.080246,0,15.119999,1.0182338,0.3,59.81818
2023-08-11T13:00:00,31.070246,0,15.119999,1.9386592,3.9,57.63636
2023-08-11T14:00:00,31.620245,0,14.759999,2.7416782,6,56.363636
2023-08-11T15:00:00,31.940245,0,14.4,2.5455842,0.3,59.81818
2023-08-11T16:00:00,31.960245,0,11.879999,2.9024127,0,60
2023-08-11T17:00:00,31.580246,0,9,2.8116899,2,58.78788
2023-08-11T18:00:00,29.790245,0,5.7599998,3.396233,3,58.18182
2023-08-11T19:00:00,26.930244,0,7.5599995,4.802999,1,51.07879
2023-08-11T20:00:00,24.720245,0,7.5599995,5.00128,0,0
2023-08-11T21:00:00,21.520245,0,8.64,3.8939953,0,0
2023-08-11T22:00:00,19.810246,0,9.36,2.968636,8,0
2023-08-11T23:00:00,18.990246,0,9.36,1.8,24,0
2023-08-12T00:00:00,19.110245,0,9.36,0.71999997,37,0
2023-08-12T01:00:00,19.030245,0,9,1.08,67,0
2023-08-12T02:00:00,18.780245,0,9,2.9024127,55,0
2023-08-12T03:00:00,19.200245,0,9.36,3.9763298,57,0
2023-08-12T04:00:00,19.250246,0,10.440001,3.0758414,43,0
2023-08-12T05:00:00,19.340246,0,10.799999,3.096837,36,25.963634
2023-08-12T06:00:00,20.940245,0,14.4,3.7064266,23,46.060608
2023-08-12T07:00:00,23.130245,0.4,18,2.968636,13,52.121212
2023-08-12T08:00:00,24.570246,0.7,24.48,7.208994,15,50.909096
2023-08-12T09:00:00,25.470245,0,26.64,11.113451,20,47.878788
2023-08-12T10:00:00,25.740246,0,25.199999,7.92,71,16.969696
2023-08-12T11:00:00,26.730246,0,30.239998,9.47012,81,10.909091
2023-08-12T12:00:00,28.260244,0,44.28,8.707238,50,29.69697
2023-08-12T13:00:00,27.370245,1.7,42.12,9.504273,18,49.090908
2023-08-12T14:00:00,28.300245,0,40.32,10.514218,16.800001,49.81818
2023-08-12T15:00:00,28.960245,0.3,28.8,9.659814,22,46.666668
2023-08-12T16:00:00,28.050245,0.3,39.6,11.631956,23,46.060608
2023-08-12T17:00:00,27.530245,0,26.64,7.5685663,36,38.181816
2023-08-12T18:00:00,26.500246,0,19.8,3.6,13.500001,51.818184
2023-08-12T19:00:00,24.160246,0,9,4.68,14,42.88636
2023-08-12T20:00:00,23.990246,0,10.440001,5.0528407,13,0
2023-08-12T21:00:00,23.040245,0,9.72,3.7064266,8,0
2023-08-12T22:00:00,21.740246,0,8.64,2.8116899,50,0
2023-08-12T23:00:00,21.530245,0,8.28,0.5091169,45,0
2023-08-13T00:00:00,21.350245,0,9,4.1046314,35,0
2023-08-13T01:00:00,21.220245,0,8.64,2.8799999,34,0
2023-08-13T02:00:00,20.120245,0,7.2,1.609969,36,0
2023-08-13T03:00:00,19.530245,0,7.5599995,1.2979984,29.1,0
2023-08-13T04:00:00,19.550245,0,7.5599995,2.0991426,31,0
2023-08-13T05:00:00,19.370245,0,7.2,1.2979984,33,26.322222
2023-08-13T06:00:00,20.870245,0,8.64,2.2768397,24.900002,44.909092
2023-08-13T07:00:00,22.500246,0.1,10.799999,3.319036,23,46.060608
2023-08-13T08:00:00,24.350245,0,13.32,4.2136917,23.400002,45.81818
2023-08-13T09:00:00,25.930244,0,18.72,4.510787,65,20.60606
2023-08-13T10:00:00,26.760244,0,19.8,3.2599385,42,34.545456
2023-08-13T11:00:00,28.320246,0,23.039999,3.219938,48,30.90909
2023-08-13T12:00:00,29.180244,0,38.519997,2.7416782,38,36.969692
2023-08-13T13:00:00,29.670246,0,39.239998,2.0364676,12,52.727272
2023-08-13T14:00:00,28.890245,0.3,39.6,3.7585104,16.5,50
2023-08-13T15:00:00,28.250246,0,37.8,3.7585104,20.400002,47.63636
2023-08-13T16:00:00,26.640245,1.2,24.48,1.2979984,25,44.848488
2023-08-13T17:00:00,26.070246,1.4,19.44,3.0758414,26.400002,44
2023-08-13T18:00:00,25.420246,0.8,16.199999,5.0142193,25.2,44.727276
2023-08-13T19:00:00,23.390245,0,12.24,4.510787,14,41.484005
2023-08-13T20:00:00,22.000246,0,9.72,4.39436,20,0
2023-08-13T21:00:00,21.720245,0,9.72,4.1046314,27,0
2023-08-13T22:00:00,22.260244,0,11.159999,3.5455887,23,0
2023-08-13T23:00:00,21.470245,0,9,1.484318,57,0
2023-08-14T00:00:00,21.190245,0,8.28,2.7416782,35,0
2023-08-14T01:00:00,20.490246,0,9.36,2.7416782,29,0
2023-08-14T02:00:00,19.800245,0,9.36,4.3498964,30,0
2023-08-14T03:00:00,19.620245,0,11.879999,5.0528407,33,0
2023-08-14T04:00:00,19.660246,0,9,4.0249224,29,0
2023-08-14T05:00:00,20.010244,0,9.36,3.6,27,27.733334
2023-08-14T06:00:00,21.380245,0,10.440001,4.2136917,29.1,42.363636
2023-08-14T07:00:00,23.420246,0,13.32,2.9024127,29.7,42
2023-08-14T08:00:00,25.110245,0,14.04,3.8773184,27.900002,43.090904
2023-08-14T09:00:00,26.760244,0,16.919998,5.3999996,22.5,46.363636
2023-08-14T10:00:00,27.770245,0,19.8,6.12,24,45.454544
2023-08-14T11:00:00,29.060246,0,28.44,5.634891,23,46.060608
2023-08-14T12:00:00,28.840246,0.3,33.12,4.3349743,17,49.696968
2023-08-14T13:00:00,29.960245,0,25.919998,3.7064266,9,54.545452
2023-08-14T14:00:00,30.800245,0,17.64,2.4149535,12,52.727272
2023-08-14T15:00:00,31.200245,0,17.28,1.835647,5,56.9697
2023-08-14T16:00:00,31.110245,0,17.64,1.835647,5,56.9697
2023-08-14T17:00:00,30.700245,0,19.08,2.4149535,15,50.909096
2023-08-14T18:00:00,29.010244,0,18,1.2979984,16,50.303032
2023-08-14T19:00:00,26.440245,0,6.8399997,2.4149535,15,39.49697
2023-08-14T20:00:00,25.450245,0,8.64,3.5455887,17,0
2023-08-14T21:00:00,24.150246,0,8.64,3.2599385,7,0
2023-08-14T22:00:00,23.910246,0,9.72,2.52,41,0
2023-08-14T23:00:00,23.090246,0,10.08,5.0911684,32,0
2023-08-15T00:00:00,22.170246,0,11.5199995,5.1165614,23,0
2023-08-15T01:00:00,21.250246,0,12.599999,3.6,14,0
2023-08-15T02:00:00,20.970245,0,13.32,2.9024127,9,0
2023-08-15T03:00:00,20.550245,0,12.959999,3.219938,13,0
2023-08-15T04:00:00,20.280245,0,13.679999,3.096837,14,0
2023-08-15T05:00:00,19.930244,0,13.679999,2.4149535,16.5,30.652777
2023-08-15T06:00:00,21.610245,0,14.04,3.96,21,47.272724
2023-08-15T07:00:00,23.520245,0,18.72,5.937272,20,47.878788
2023-08-15T08:00:00,25.660246,0,19.8,6.792466,22.5,46.363636
2023-08-15T09:00:00,27.280245,0,27.72,11.91812,35,38.78788
2023-08-15T10:00:00,27.550245,0,29.88,8.435069,97,1.2121224
2023-08-15T11:00:00,28.640245,0,29.88,5.506941,64,21.212122
2023-08-15T12:00:00,29.160246,0,27,8.707238,44,33.333336
2023-08-15T13:00:00,29.800245,0,26.28,7.8625183,12.3,52.545456
2023-08-15T14:00:00,30.040245,0,25.56,7.771331,5.7000003,56.545456
2023-08-15T15:00:00,30.750246,0,27,9.36,9,54.545452
2023-08-15T16:00:00,30.430244,0,24.119999,8.891344,14,51.51515
2023-08-15T17:00:00,29.670246,0,19.08,7.145796,14,51.51515
2023-08-15T18:00:00,27.780245,0,15.84,5.95906,13,52.121212
2023-08-15T19:00:00,24.330246,0,15.119999,5.4477882,11,39.82222
2023-08-15T20:00:00,22.460245,0,13.679999,6.2145634,8,0
2023-08-15T21:00:00,21.180244,0,12.599999,6.6185193,10,0
2023-08-15T22:00:00,20.660246,0,11.5199995,3.4152596,12,0
2023-08-15T23:00:00,20.340246,0,10.440001,4.73506,11,0
2023-08-16T00:00:00,19.300245,0,9.36,2.9024127,13,0
2023-08-16T01:00:00,18.640245,0,9.72,0,27,0
2023-08-16T02:00:00,18.100245,0,9.72,3.6,20,0
2023-08-16T03:00:00,17.710245,0,10.08,5.692099,6,0
2023-08-16T04:00:00,17.450245,0,10.440001,4.39436,2,0
2023-08-16T05:00:00,17.740246,0,10.440001,3.8773184,1.5,34.896465
2023-08-16T06:00:00,20.310246,0,11.159999,3.219938,7.5000005,55.454544
2023-08-16T07:00:00,22.470245,0,12.599999,3.5455887,9.6,54.181816
2023-08-16T08:00:00,24.560246,0,14.759999,4.2136917,11.700001,52.909092
2023-08-16T09:00:00,26.390245,0,16.56,4.1046314,2.7,58.36364
2023-08-16T10:00:00,28.630245,0,17.28,5.3517847,6,56.363636
2023-08-16T11:00:00,30.170246,0,18.72,5.00128,9,54.545452
2023-08-16T12:00:00,31.490246,0,19.44,1.835647,29,42.424244
2023-08-16T13:00:00,32.450245,0,18,4.3349743,13.8,51.636364
2023-08-16T14:00:00,31.990246,0.7,19.44,8.350138,19,48.484848
